,max length of binary vectors
14182,28356.778339813034
14183,28358.778238096602
14184,28360.778238096602
14185,28362.77813639451
14186,28364.77813639451
14187,28366.778034706753
14188,28368.778034706753
14189,28370.77793303333
14190,28372.77793303333
14191,28374.777831374235
14192,28376.777831374235
14193,28378.777729729467
14194,28380.777729729467
14195,28382.777628099015
14196,28384.777628099015
14197,28386.77752648288
14198,28388.77752648288
14199,28390.777424881064
14200,28392.777424881064
14201,28394.77732329355
14202,28396.77732329355
14203,28398.777221720346
14204,28400.777221720346
14205,28402.777120161438
14206,28404.777120161438
14207,28406.777018616827
14208,28408.777018616827
14209,28410.776917086514
14210,28412.776917086514
14211,28414.776815570483
14212,28416.776815570483
14213,28418.77671406874
14214,28420.77671406874
14215,28422.776612581278
14216,28424.776612581278
14217,28426.776511108088
14218,28428.776511108088
14219,28430.776409649174
14220,28432.776409649174
14221,28434.776308204528
14222,28436.776308204528
14223,28438.776206774142
14224,28440.776206774142
14225,28442.776105358025
14226,28444.776105358025
14227,28446.776003956158
14228,28448.776003956158
14229,28450.775902568545
14230,28452.775902568545
14231,28454.77580119518
14232,28456.77580119518
14233,28458.775699836056
14234,28460.775699836056
14235,28462.77559849118
14236,28464.77559849118
14237,28466.775497160535
14238,28468.775497160535
14239,28470.775395844124
14240,28472.775395844124
14241,28474.77529454194
14242,28476.77529454194
14243,28478.775193253983
14244,28480.775193253983
14245,28482.775091980242
14246,28484.775091980242
14247,28486.77499072072
14248,28488.77499072072
14249,28490.77488947541
14250,28492.77488947541
14251,28494.774788244307
14252,28496.774788244307
14253,28498.774687027413
14254,28500.774687027413
14255,28502.774585824714
14256,28504.774585824714
14257,28506.77448463622
14258,28508.77448463622
14259,28510.77438346191
14260,28512.77438346191
14261,28514.77428230179
14262,28516.77428230179
14263,28518.77418115585
14264,28520.77418115585
14265,28522.7740800241
14266,28524.7740800241
14267,28526.773978906524
14268,28528.773978906524
14269,28530.773877803116
14270,28532.773877803116
14271,28534.773776713882
14272,28536.773776713882
14273,28538.773675638808
14274,28540.773675638808
14275,28542.773574577895
14276,28544.773574577895
14277,28546.773473531142
14278,28548.773473531142
14279,28550.773372498537
14280,28552.773372498537
14281,28554.773271480088
14282,28556.773271480088
14283,28558.773170475775
14284,28560.773170475775
14285,28562.773069485607
14286,28564.773069485607
14287,28566.772968509576
14288,28568.772968509576
14289,28570.772867547683
14290,28572.772867547683
14291,28574.772766599912
14292,28576.772766599912
14293,28578.772665666267
14294,28580.772665666267
14295,28582.772564746745
14296,28584.772564746745
14297,28586.77246384134
14298,28588.77246384134
14299,28590.772362950047
14300,28592.772362950047
14301,28594.77226207286
14302,28596.77226207286
14303,28598.772161209785
14304,28600.772161209785
14305,28602.772060360807
14306,28604.772060360807
14307,28606.771959525926
14308,28608.771959525926
14309,28610.771858705142
14310,28612.771858705142
14311,28614.771757898445
14312,28616.771757898445
14313,28618.771657105834
14314,28620.771657105834
14315,28622.7715563273
14316,28624.7715563273
14317,28626.77145556285
14318,28628.77145556285
14319,28630.771354812474
14320,28632.771354812474
14321,28634.771254076164
14322,28636.771254076164
14323,28638.771153353922
14324,28640.771153353922
14325,28642.77105264574
14326,28644.77105264574
14327,28646.77095195162
14328,28648.77095195162
14329,28650.77085127155
14330,28652.77085127155
14331,28654.77075060553
14332,28656.77075060553
14333,28658.77064995356
14334,28660.77064995356
14335,28662.77054931563
14336,28664.77054931563
14337,28666.77044869174
14338,28668.77044869174
14339,28670.770348081882
14340,28672.770348081882
14341,28674.770247486056
14342,28676.770247486056
14343,28678.77014690426
14344,28680.77014690426
14345,28682.77004633648
14346,28684.77004633648
14347,28686.769945782722
14348,28688.769945782722
14349,28690.76984524298
14350,28692.76984524298
14351,28694.769744717247
14352,28696.769744717247
14353,28698.769644205524
14354,28700.769644205524
14355,28702.7695437078
14356,28704.7695437078
14357,28706.76944322408
14358,28708.76944322408
14359,28710.76934275435
14360,28712.76934275435
14361,28714.769242298615
14362,28716.769242298615
14363,28718.76914185687
14364,28720.76914185687
14365,28722.769041429106
14366,28724.769041429106
14367,28726.76894101532
14368,28728.76894101532
14369,28730.768840615514
14370,28732.768840615514
14371,28734.768740229676
14372,28736.768740229676
14373,28738.768639857808
14374,28740.768639857808
14375,28742.768539499906
14376,28744.768539499906
14377,28746.768439155963
14378,28748.768439155963
14379,28750.768338825976
14380,28752.768338825976
14381,28754.76823850994
14382,28756.76823850994
14383,28758.76813820786
14384,28760.76813820786
14385,28762.76803791972
14386,28764.76803791972
14387,28766.76793764552
14388,28768.76793764552
14389,28770.767837385254
14390,28772.767837385254
14391,28774.76773713893
14392,28776.76773713893
14393,28778.767636906527
14394,28780.767636906527
14395,28782.767536688054
14396,28784.767536688054
14397,28786.7674364835
14398,28788.7674364835
14399,28790.76733629287
14400,28792.76733629287
14401,28794.767236116146
14402,28796.767236116146
14403,28798.767135953334
14404,28800.767135953334
14405,28802.76703580443
14406,28804.76703580443
14407,28806.76693566943
14408,28808.76693566943
14409,28810.766835548326
14410,28812.766835548326
14411,28814.766735441117
14412,28816.766735441117
14413,28818.766635347798
14414,28820.766635347798
14415,28822.76653526837
14416,28824.76653526837
14417,28826.76643520282
14418,28828.76643520282
14419,28830.76633515115
14420,28832.76633515115
14421,28834.766235113355
14422,28836.766235113355
14423,28838.766135089434
14424,28840.766135089434
14425,28842.76603507938
14426,28844.76603507938
14427,28846.76593508319
14428,28848.76593508319
14429,28850.765835100858
14430,28852.765835100858
14431,28854.765735132383
14432,28856.765735132383
14433,28858.765635177762
14434,28860.765635177762
14435,28862.765535236987
14436,28864.765535236987
14437,28866.76543531006
14438,28868.76543531006
14439,28870.76533539697
14440,28872.76533539697
14441,28874.765235497718
14442,28876.765235497718
14443,28878.7651356123
14444,28880.7651356123
14445,28882.76503574071
14446,28884.76503574071
14447,28886.764935882944
14448,28888.764935882944
14449,28890.764836039005
14450,28892.764836039005
14451,28894.76473620888
14452,28896.76473620888
14453,28898.76463639257
14454,28900.76463639257
14455,28902.764536590068
14456,28904.764536590068
14457,28906.764436801375
14458,28908.764436801375
14459,28910.764337026485
14460,28912.764337026485
14461,28914.764237265394
14462,28916.764237265394
14463,28918.764137518094
14464,28920.764137518094
14465,28922.76403778459
14466,28924.76403778459
14467,28926.76393806487
14468,28928.76393806487
14469,28930.76383835893
14470,28932.76383835893
14471,28934.763738666777
14472,28936.763738666777
14473,28938.763638988396
14474,28940.763638988396
14475,28942.763539323787
14476,28944.763539323787
14477,28946.763439672948
14478,28948.763439672948
14479,28950.763340035868
14480,28952.763340035868
14481,28954.763240412554
14482,28956.763240412554
14483,28958.763140802996
14484,28960.763140802996
14485,28962.76304120719
14486,28964.76304120719
14487,28966.762941625137
14488,28968.762941625137
14489,28970.76284205682
14490,28972.76284205682
14491,28974.76274250225
14492,28976.76274250225
14493,28978.762642961425
14494,28980.762642961425
14495,28982.762543434324
14496,28984.762543434324
14497,28986.762443920958
14498,28988.762443920958
14499,28990.762344421317
14500,28992.762344421317
14501,28994.7622449354
14502,28996.7622449354
14503,28998.7621454632
14504,29000.7621454632
14505,29002.762046004715
14506,29004.762046004715
14507,29006.761946559942
14508,29008.761946559942
14509,29010.761847128877
14510,29012.761847128877
14511,29014.761747711516
14512,29016.761747711516
14513,29018.761648307853
14514,29020.761648307853
14515,29022.761548917886
14516,29024.761548917886
14517,29026.761449541616
14518,29028.761449541616
14519,29030.761350179033
14520,29032.761350179033
14521,29034.76125083013
14522,29036.76125083013
14523,29038.761151494917
14524,29040.761151494917
14525,29042.761052173373
14526,29044.761052173373
14527,29046.76095286551
14528,29048.76095286551
14529,29050.760853571308
14530,29052.760853571308
14531,29054.76075429078
14532,29056.76075429078
14533,29058.760655023907
14534,29060.760655023907
14535,29062.7605557707
14536,29064.7605557707
14537,29066.76045653114
14538,29068.76045653114
14539,29070.760357305237
14540,29072.760357305237
14541,29074.76025809298
14542,29076.76025809298
14543,29078.760158894365
14544,29080.760158894365
14545,29082.76005970939
14546,29084.76005970939
14547,29086.759960538053
14548,29088.759960538053
14549,29090.75986138035
14550,29092.75986138035
14551,29094.75976223627
14552,29096.75976223627
14553,29098.75966310582
14554,29100.75966310582
14555,29102.759563988984
14556,29104.759563988984
14557,29106.75946488577
14558,29108.75946488577
14559,29110.75936579617
14560,29112.75936579617
14561,29114.759266720182
14562,29116.759266720182
14563,29118.759167657794
14564,29120.759167657794
14565,29122.75906860901
14566,29124.75906860901
14567,29126.758969573828
14568,29128.758969573828
14569,29130.75887055224
14570,29132.75887055224
14571,29134.758771544242
14572,29136.758771544242
14573,29138.758672549833
14574,29140.758672549833
14575,29142.758573569005
14576,29144.758573569005
14577,29146.75847460176
14578,29148.75847460176
14579,29150.75837564809
14580,29152.75837564809
14581,29154.758276707988
14582,29156.758276707988
14583,29158.75817778146
14584,29160.75817778146
14585,29162.758078868494
14586,29164.758078868494
14587,29166.757979969094
14588,29168.757979969094
14589,29170.75788108325
14590,29172.75788108325
14591,29174.757782210956
14592,29176.757782210956
14593,29178.757683352214
14594,29180.757683352214
14595,29182.757584507017
14596,29184.757584507017
14597,29186.757485675367
14598,29188.757485675367
14599,29190.757386857254
14600,29192.757386857254
14601,29194.75728805268
14602,29196.75728805268
14603,29198.757189261632
14604,29200.757189261632
14605,29202.757090484112
14606,29204.757090484112
14607,29206.756991720118
14608,29208.756991720118
14609,29210.756892969643
14610,29212.756892969643
14611,29214.756794232686
14612,29216.756794232686
14613,29218.756695509244
14614,29220.756695509244
14615,29222.75659679931
14616,29224.75659679931
14617,29226.756498102885
14618,29228.756498102885
14619,29230.756399419955
14620,29232.756399419955
14621,29234.75630075053
14622,29236.75630075053
14623,29238.756202094595
14624,29240.756202094595
14625,29242.756103452153
14626,29244.756103452153
14627,29246.756004823197
14628,29248.756004823197
14629,29250.755906207727
14630,29252.755906207727
14631,29254.755807605732
14632,29256.755807605732
14633,29258.75570901722
14634,29260.75570901722
14635,29262.755610442175
14636,29264.755610442175
14637,29266.7555118806
14638,29268.7555118806
14639,29270.755413332492
14640,29272.755413332492
14641,29274.755314797847
14642,29276.755314797847
14643,29278.755216276655
14644,29280.755216276655
14645,29282.75511776892
14646,29284.75511776892
14647,29286.755019274635
14648,29288.755019274635
14649,29290.754920793795
14650,29292.754920793795
14651,29294.754822326402
14652,29296.754822326402
14653,29298.754723872444
14654,29300.754723872444
14655,29302.754625431924
14656,29304.754625431924
14657,29306.754527004836
14658,29308.754527004836
14659,29310.75442859118
14660,29312.75442859118
14661,29314.754330190943
14662,29316.754330190943
14663,29318.75423180413
14664,29320.75423180413
14665,29322.75413343073
14666,29324.75413343073
14667,29326.75403507075
14668,29328.75403507075
14669,29330.753936724177
14670,29332.753936724177
14671,29334.753838391014
14672,29336.753838391014
14673,29338.75374007125
14674,29340.75374007125
14675,29342.753641764888
14676,29344.753641764888
14677,29346.753543471918
14678,29348.753543471918
14679,29350.753445192342
14680,29352.753445192342
14681,29354.753346926154
14682,29356.753346926154
14683,29358.753248673347
14684,29360.753248673347
14685,29362.753150433928
14686,29364.753150433928
14687,29366.75305220788
14688,29368.75305220788
14689,29370.75295399521
14690,29372.75295399521
14691,29374.75285579591
14692,29376.75285579591
14693,29378.752757609975
14694,29380.752757609975
14695,29382.7526594374
14696,29384.7526594374
14697,29386.752561278186
14698,29388.752561278186
14699,29390.75246313233
14700,29392.75246313233
14701,29394.752364999822
14702,29396.752364999822
14703,29398.752266880663
14704,29400.752266880663
14705,29402.752168774852
14706,29404.752168774852
14707,29406.752070682378
14708,29408.752070682378
14709,29410.75197260324
14710,29412.75197260324
14711,29414.75187453744
14712,29416.75187453744
14713,29418.75177648497
14714,29420.75177648497
14715,29422.751678445824
14716,29424.751678445824
14717,29426.75158042
14718,29428.75158042
14719,29430.751482407497
14720,29432.751482407497
14721,29434.751384408308
14722,29436.751384408308
14723,29438.751286422434
14724,29440.751286422434
14725,29442.751188449867
14726,29444.751188449867
14727,29446.751090490605
14728,29448.751090490605
14729,29450.750992544643
14730,29452.750992544643
14731,29454.750894611978
14732,29456.750894611978
14733,29458.75079669261
14734,29460.75079669261
14735,29462.750698786527
14736,29464.750698786527
14737,29466.750600893734
